,Unnamed: 0,AIN,Property Location,Location Latitude,Location Longitude,color1000,color1500
0,0,2004013020,8418 PONCE AVE  LOS ANGELES CA  91304,34.22363245,-118.62113521,0.0002097644281906,3.320090645538646e-05
1,1,2004013021,8428 PONCE AVE  LOS ANGELES CA  91304,34.22388662,-118.62113584,0.0002419000560784,6.534220951326058e-05
2,2,2004013022,8438 PONCE AVE  LOS ANGELES CA  91304,34.2241408,-118.62113648,0.0004071689995013,0.0002306403395251
3,3,2004013023,8446 PONCE AVE  LOS ANGELES CA  91304,34.22439498,-118.62113713,0.0002394280847024,6.28698015857318e-05
4,4,2004013024,8500 PONCE AVE  LOS ANGELES CA  91304,34.22464914,-118.62113777,0.0002097644281906,3.320090645538646e-05
5,5,2004013025,8510 PONCE AVE  LOS ANGELES CA  91304,34.22490331,-118.62113842,0.0005109917972926,0.0003344814724813
6,6,2004013026,8518 PONCE AVE  LOS ANGELES CA  91304,34.2251575,-118.62113906,0.0002097644281906,3.320090645538646e-05
7,7,2004013027,8526 PONCE AVE  LOS ANGELES CA  91304,34.22541167,-118.62113969,0.0002419000560784,6.534220951326058e-05
8,8,2004013028,8534 PONCE AVE  LOS ANGELES CA  91304,34.22566583,-118.62114034,0.0003976342527654,0.0002211039089475
9,9,2004013029,8542 PONCE AVE  LOS ANGELES CA  91304,34.22592001,-118.62114099,0.0005229985154046,0.0003464903109865
10,10,2004013030,8550 PONCE AVE  LOS ANGELES CA  91304,34.22617419,-118.62114162,0.0002419000560784,6.534220951326058e-05
11,11,2004013031,8560 PONCE AVE  LOS ANGELES CA  91304,34.22643279,-118.62114941,0.0002394280847024,6.28698015857318e-05
12,12,2004014001,8412 FALLBROOK AVE  LOS ANGELES CA  91304,34.22341479,-118.62317421,0.0002419000560784,6.534220951326058e-05
13,13,2004014002,8420 FALLBROOK AVE  LOS ANGELES CA  91304,34.22366209,-118.62317479,0.0002097644281906,3.320090645538646e-05
14,14,2004014003,8430 FALLBROOK AVE  LOS ANGELES CA  91304,34.22390949,-118.62317558,0.000610930068636,0.00043443739298
15,15,2004014004,8438 FALLBROOK AVE  LOS ANGELES CA  91304,34.22415561,-118.62319095,0.0002394280847024,6.28698015857318e-05
16,16,2004014005,8448 FALLBROOK AVE  LOS ANGELES CA  91304,34.22440755,-118.62325223,0.0002097644281906,3.320090645538646e-05
17,17,2004014006,22732 CHASE PL  LOS ANGELES CA  91304,34.22440514,-118.62286818,0.0005395960375005,0.0003630907642142
18,18,2004014007,22728 CHASE PL  LOS ANGELES CA  91304,34.22425616,-118.62264836,0.0002097644281906,3.320090645538646e-05
19,19,2004014008,22718 CHASE PL  LOS ANGELES CA  91304,34.22430255,-118.6222881,0.0002097644281906,3.320090645538646e-05
20,20,2004014009,22708 CHASE PL  LOS ANGELES CA  91304,34.22431179,-118.62198505,0.0002419000560784,6.534220951326058e-05
21,21,2004014010,22700 CHASE PL  LOS ANGELES CA  91304,34.2243157,-118.62168471,0.000450958206733,0.0002744372799556
22,22,2004014011,22701 RODAX ST  LOS ANGELES CA  91304,34.22397582,-118.62167723,0.0002394280847024,6.28698015857318e-05
23,23,2004014012,22709 RODAX ST  LOS ANGELES CA  91304,34.22397071,-118.62196441,0.0002419000560784,6.534220951326058e-05
24,24,2004014013,22719 RODAX ST  LOS ANGELES CA  91304,34.22396673,-118.62225508,0.0002394280847024,6.28698015857318e-05
25,25,2004014014,22727 RODAX ST  LOS ANGELES CA  91304,34.22400378,-118.62257714,0.0002419000560784,6.534220951326058e-05
26,26,2004014015,22735 RODAX ST  LOS ANGELES CA  91304,34.22388947,-118.62282716,0.0003252408053258,0.0001486976767842
27,27,2004014016,22730 RODAX ST  LOS ANGELES CA  91304,34.22353841,-118.62282555,0.0002097644281906,3.320090645538646e-05
28,28,2004014017,22726 RODAX ST  LOS ANGELES CA  91304,34.22343278,-118.62257266,0.0002419000560784,6.534220951326058e-05
29,29,2004014018,22718 RODAX ST  LOS ANGELES CA  91304,34.22347923,-118.62225209,0.0003933965875494,0.0002168654953575
30,30,2004014019,22708 RODAX ST  LOS ANGELES CA  91304,34.2234843,-118.6219633,0.0006458908066678,0.0004694043050979
31,31,2004014020,22700 RODAX ST  LOS ANGELES CA  91304,34.22348798,-118.62167616,0.0004272979092772,0.0002507728040779
32,32,2004014021,22761 ECCLES ST  LOS ANGELES CA  91304,34.22312745,-118.62322236,0.0004110535259493,0.0002345255519827
33,33,2004014022,22751 ECCLES ST  LOS ANGELES CA  91304,34.22313152,-118.62291531,0.0003796241755975,0.0002030906511898
34,34,2004014023,22741 ECCLES ST  LOS ANGELES CA  91304,34.22313629,-118.62260772,0.0003559638781416,0.000179426175312
35,35,2004014024,22731 ECCLES ST  LOS ANGELES CA  91304,34.22314106,-118.62230014,0.0004347138234051,0.0002581900278605
36,36,2004014025,22721 ECCLES ST  LOS ANGELES CA  91304,34.22314583,-118.62199256,0.0002419000560784,6.534220951326058e-05
37,37,2004014026,22711 ECCLES ST  LOS ANGELES CA  91304,34.22315122,-118.62168544,0.0003958685589254,0.000219337903285
38,38,2004015002,22601 NAPA ST  LOS ANGELES CA  91304,34.22604783,-118.61946128,0.000300167952798,0.0001236203963764
39,39,2004015003,22609 NAPA ST  LOS ANGELES CA  91304,34.22604647,-118.61968979,0.000300167952798,0.0001236203963764
40,40,2004015004,22617 NAPA ST  LOS ANGELES CA  91304,34.22604599,-118.61991804,0.0004343606846371,0.000257836826728
41,41,2004015005,22625 NAPA ST  LOS ANGELES CA  91304,34.22604643,-118.62014658,0.000300167952798,0.0001236203963764
42,42,2004015006,22624 MICHALE ST  LOS ANGELES CA  91304,34.22637884,-118.62012184,0.000300167952798,0.0001236203963764
43,43,2004015007,22618 MICHALE ST  LOS ANGELES CA  91304,34.22634872,-118.61981775,0.0003849212571175,0.0002083886681774
44,44,2004015008,22610 MICHALE ST  LOS ANGELES CA  91304,34.22641454,-118.61952271,0.0005385366211965,0.0003620311608167
45,45,2004015009,22611 MICHALE ST  LOS ANGELES CA  91304,34.22669767,-118.61949611,0.0006674322715156,0.0004909495741807
46,46,2004015010,22615 MICHALE ST  LOS ANGELES CA  91304,34.22685561,-118.61969893,0.0003849212571175,0.0002083886681774
47,47,2004015011,22621 MICHALE ST  LOS ANGELES CA  91304,34.22684768,-118.62004174,0.0004707339777409,0.0002942165433759
48,48,2004015012,22627 MICHALE ST  LOS ANGELES CA  91304,34.22686107,-118.62030403,0.0003799773143655,0.0002034438523223
49,49,2004015013,22635 MICHALE ST  LOS ANGELES CA  91304,34.22687878,-118.6205663,0.000300167952798,0.0001236203963764
50,50,2004015014,22645 MICHALE ST  LOS ANGELES CA  91304,34.22689558,-118.62082239,0.0003849212571175,0.0002083886681774
51,51,2004015015,22653 MICHALE ST  LOS ANGELES CA  91304,34.22692495,-118.62107596,0.0003407789111177,0.0001642385266144
52,52,2004015016,22661 MICHALE ST  LOS ANGELES CA  91304,34.22696221,-118.62133761,0.0002394280847024,6.28698015857318e-05
53,53,2004015017,22701 MICHALE ST  LOS ANGELES CA  91304,34.22699428,-118.62159991,0.0003866869509575,0.0002101546738399
54,54,2004015018,22711 MICHALE ST  LOS ANGELES CA  91304,34.22702482,-118.62186193,0.0003813898694375,0.0002048566568523
55,55,2004015019,22719 MICHALE ST  LOS ANGELES CA  91304,34.22705536,-118.62212395,0.0003799773143655,0.0002034438523223
56,56,2004015020,22727 MICHALE ST  LOS ANGELES CA  91304,34.22709153,-118.6224369,0.0004710871165089,0.0002945697445084
57,57,2004015021,22722 MICHALE ST  LOS ANGELES CA  91304,34.22659464,-118.62243766,0.0002419000560784,6.534220951326058e-05
58,58,2004015022,22712 MICHALE ST  LOS ANGELES CA  91304,34.22654911,-118.6220791,0.0003510199353897,0.000174481359457
59,59,2004015023,8561 PONCE AVE  LOS ANGELES CA  91304,34.22650671,-118.62171928,0.0007136934501233,0.0005372189225387
60,60,2004015024,8551 PONCE AVE  LOS ANGELES CA  91304,34.22623161,-118.62172721,0.0004191757176132,0.0002426491780303
61,61,2004015025,22711 NAPA ST  LOS ANGELES CA  91304,34.22628122,-118.62207803,0.0005290018744605,0.0003524947302391
62,62,2004015026,22719 NAPA ST  LOS ANGELES CA  91304,34.22629272,-118.62241771,0.0004795624469409,0.0003030465716885
63,63,2004015027,22724 NAPA ST  LOS ANGELES CA  91304,34.22602689,-118.62247745,0.0002419000560784,6.534220951326058e-05
64,64,2004015028,22720 NAPA ST  LOS ANGELES CA  91304,34.22578211,-118.62239988,0.0003838618408135,0.0002073290647799
65,65,2004015029,22710 NAPA ST  LOS ANGELES CA  91304,34.22578288,-118.62203597,0.0004227071052932,0.0002461811893553
66,66,2004015030,22700 NAPA ST  LOS ANGELES CA  91304,34.22580186,-118.62170083,0.0002394280847024,6.28698015857318e-05
67,67,2004015031,22701 MALDEN ST  LOS ANGELES CA  91304,34.22549553,-118.62170013,0.0002447251662224,6.816781857329347e-05
68,68,2004015032,22711 MALDEN ST  LOS ANGELES CA  91304,34.22551358,-118.62203534,0.0002394280847024,6.28698015857318e-05
69,69,2004015033,22719 MALDEN ST  LOS ANGELES CA  91304,34.22551314,-118.62239987,0.0002394280847024,6.28698015857318e-05
70,70,2004015034,22724 MALDEN ST  LOS ANGELES CA  91304,34.22527127,-118.6224795,0.0004202351339172,0.0002437087814278
71,71,2004015035,22720 MALDEN ST  LOS ANGELES CA  91304,34.22503178,-118.6223988,0.0002394280847024,6.28698015857318e-05
72,72,2004015036,22710 MALDEN ST  LOS ANGELES CA  91304,34.2250303,-118.62203422,0.0002419000560784,6.534220951326058e-05
73,73,2004015037,22700 MALDEN ST  LOS ANGELES CA  91304,34.22504929,-118.6216991,0.0003729145390055,0.0001963798296722
74,74,2004015038,22701 CHASE PL  LOS ANGELES CA  91304,34.22475872,-118.62171819,0.0004315355744932,0.0002550112176679
75,75,2004015039,22713 CHASE PL  LOS ANGELES CA  91304,34.22475515,-118.62207798,0.0002705042962862,9.39515012460936e-05
76,76,2004015040,22723 CHASE PL  LOS ANGELES CA  91304,34.22476509,-118.62244288,0.0002419000560784,6.534220951326058e-05
77,77,2004015041,22577 NAPA ST  WEST HILLS CA  91304,34.22637657,-118.61924713,0.0008545958185544,0.0006781461744078
78,78,2004016001,22570 NAPA ST  LOS ANGELES CA  91304,34.22551427,-118.61902454,0.000300167952798,0.0001236203963764
79,79,2004016002,22566 NAPA ST  LOS ANGELES CA  91304,34.22551239,-118.61880997,0.0006783795733236,0.0005018988092883
80,80,2004016003,22560 NAPA ST  LOS ANGELES CA  91304,34.22551098,-118.61859495,0.0002411937785424,6.463580724825235e-05
81,81,2004016004,22552 NAPA ST  LOS ANGELES CA  91304,34.22550959,-118.61837994,0.0005222922378686,0.0003457839087215
82,82,2004016005,22546 NAPA ST  LOS ANGELES CA  91304,34.22550818,-118.61816327,0.000300167952798,0.0001236203963764
83,83,2004016006,22540 NAPA ST  LOS ANGELES CA  91304,34.22550643,-118.6179438,0.0005222922378686,0.0003457839087215
84,84,2004016007,22536 NAPA ST  LOS ANGELES CA  91304,34.22546631,-118.61770355,0.0003849212571175,0.0002083886681774
85,85,2004016008,22530 NAPA ST  LOS ANGELES CA  91304,34.22544221,-118.61736902,0.0003849212571175,0.0002083886681774
86,86,2004016009,22526 NAPA ST  LOS ANGELES CA  91304,34.22560057,-118.61722323,0.0003849212571175,0.0002083886681774
87,87,2004016010,22527 NAPA ST  LOS ANGELES CA  91304,34.22587359,-118.61722588,0.0004869783610688,0.0003104637954711
88,88,2004016011,22531 NAPA ST  LOS ANGELES CA  91304,34.22605958,-118.61736834,0.000300167952798,0.0001236203963764
89,89,2004016012,22535 NAPA ST  LOS ANGELES CA  91304,34.2260404,-118.61767981,0.0003849212571175,0.0002083886681774
90,90,2004016013,22539 NAPA ST  LOS ANGELES CA  91304,34.22603067,-118.61790398,0.000300167952798,0.0001236203963764
91,91,2004016014,22545 NAPA ST  LOS ANGELES CA  91304,34.22603221,-118.61812408,0.0005222922378686,0.0003457839087215
92,92,2004016015,22551 NAPA ST  LOS ANGELES CA  91304,34.2260337,-118.61834572,0.0003849212571175,0.0002083886681774
93,93,2004016016,22559 NAPA ST  LOS ANGELES CA  91304,34.22603522,-118.61856819,0.0005222922378686,0.0003457839087215
94,94,2004016017,22565 NAPA ST  LOS ANGELES CA  91304,34.22603674,-118.61879248,0.000300167952798,0.0001236203963764
95,95,2004016018,22571 NAPA ST  LOS ANGELES CA  91304,34.22604017,-118.61901898,0.0003849212571175,0.0002083886681774
96,96,2004016019,22567 MALDEN ST  LOS ANGELES CA  91304,34.22513805,-118.6190169,0.0003114683933739,0.0001349228326165
97,97,2004016020,22561 MALDEN ST  LOS ANGELES CA  91304,34.22513757,-118.61878997,0.0002567318843343,8.017665707843326e-05
98,98,2004016021,22555 MALDEN ST  LOS ANGELES CA  91304,34.22514017,-118.61856344,0.0004350669621731,0.000258543228993
99,99,2004016022,22549 MALDEN ST  LOS ANGELES CA  91304,34.22513335,-118.61833971,0.0008139848602347,0.0006375280441699
100,100,2004016023,22541 MALDEN ST  LOS ANGELES CA  91304,34.22512895,-118.61811807,0.0001836321593588,7.064022650082225e-06
101,101,2004016024,22535 MALDEN ST  LOS ANGELES CA  91304,34.2251248,-118.61789628,0.0003114683933739,0.0001349228326165
102,102,2004016025,22529 MALDEN ST  LOS ANGELES CA  91304,34.22512671,-118.61766772,0.0002256556727505,4.909495741807147e-05
103,103,2004016026,22525 MALDEN ST  LOS ANGELES CA  91304,34.22515598,-118.61737863,0.0004820344183168,0.000305518979616
104,104,2004016027,22521 MALDEN ST  LOS ANGELES CA  91304,34.22499967,-118.61720748,0.0003114683933739,0.0001349228326165
105,105,2004016028,22520 MALDEN ST  LOS ANGELES CA  91304,34.22469235,-118.61720271,0.0002503753865103,7.381903669335925e-05
106,106,2004016029,8501 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22456041,-118.6167981,0.000309349560766,0.0001328036258215
107,107,2004016030,8509 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22482144,-118.61679989,0.000150437115167,0.0
108,108,2004016031,8519 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22503578,-118.61680122,0.0001684471923349,0.0
109,109,2004016032,8525 CAPISTRANO AVE  LOS ANGELES CA  91304,34.2252501,-118.61680252,0.0001684471923349,0.0
110,110,2004016033,8533 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22546442,-118.61680383,0.0001677409147989,0.0
111,111,2004016034,8541 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22567875,-118.61680514,0.000150437115167,0.0
112,112,2004016035,8549 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22589308,-118.61680645,0.0001677409147989,0.0
113,113,2004016036,8557 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22611027,-118.61680808,0.0001684471923349,0.0
114,114,2004017001,22310 BRYANT ST  LOS ANGELES CA  91304,34.22684199,-118.61385131,0.0007744333182189,0.0005979695173294
115,115,2004017002,8563 RUDNICK AVE  LOS ANGELES CA  91304,34.22685171,-118.61335668,0.0005018101893247,0.0003252982430362
116,116,2004017003,8555 RUDNICK AVE  LOS ANGELES CA  91304,34.22649464,-118.61372908,0.0013602905343272,0.0011839301961537
117,117,2004017004,8545 RUDNICK AVE  LOS ANGELES CA  91304,34.22630979,-118.61342974,0.0007151060051953,0.0005386317270687
118,118,2004017005,22301 MICHALE ST  LOS ANGELES CA  91304,34.22604076,-118.61339269,0.000458020982093,0.0002815013026057
119,119,2004017006,22311 MICHALE ST  LOS ANGELES CA  91304,34.22602384,-118.61375231,0.0005000444954847,0.0003235322373737
120,120,2004017007,22321 MICHALE ST  LOS ANGELES CA  91304,34.22603867,-118.61409481,0.0004848595284608,0.000308344588676
121,121,2004017008,22331 MICHALE ST  LOS ANGELES CA  91304,34.22605313,-118.61438664,0.0006752013244116,0.0004987199990958
122,122,2004017009,22339 MICHALE ST  LOS ANGELES CA  91304,34.22608135,-118.61472113,0.0004848595284608,0.000308344588676
123,123,2004017010,8547 SHOUP AVE  LOS ANGELES CA  91304,34.22599432,-118.61505057,0.0006970959280274,0.000520618469311
124,124,2004017011,8539 SHOUP AVE  LOS ANGELES CA  91304,34.22565557,-118.61508711,0.001082017185145,0.0009056077037405
125,125,2004017012,8529 SHOUP AVE  LOS ANGELES CA  91304,34.22536641,-118.61506141,0.0004456611252131,0.0002691392629681
126,126,2004017013,8517 SHOUP AVE  LOS ANGELES CA  91304,34.22506408,-118.61506084,0.0004781498918689,0.0003016337671585
127,127,2004017014,8501 SHOUP AVE  LOS ANGELES CA  91304,34.22469219,-118.61506063,0.0003983405303014,0.0002218103112125
128,128,2004017015,22455 MICHALE ST  LOS ANGELES CA  91304,34.2260391,-118.61623516,0.0001684471923349,0.0
129,129,2004017016,22445 MICHALE ST  LOS ANGELES CA  91304,34.22603846,-118.61595851,0.0001677409147989,0.0
130,130,2004017017,22437 MICHALE ST  LOS ANGELES CA  91304,34.22605024,-118.61568584,0.0001684471923349,0.0
131,131,2004017018,22431 MICHALE ST  LOS ANGELES CA  91304,34.22601889,-118.6153887,0.000302639924174,0.0001260928043039
132,132,2004017019,22430 MICHALE ST  LOS ANGELES CA  91304,34.22549844,-118.6154216,0.000150437115167,0.0
133,133,2004017020,22434 MICHALE ST  LOS ANGELES CA  91304,34.2250655,-118.61545932,0.0001677409147989,0.0
134,134,2004017021,22438 MICHALE ST  LOS ANGELES CA  91304,34.22508082,-118.61578242,0.0003227688339499,0.0001462252688567
135,135,2004017022,22442 MICHALE ST  LOS ANGELES CA  91304,34.22548127,-118.61580673,0.0003097026995339,0.000133156826954
136,136,2004017023,22446 MICHALE ST  LOS ANGELES CA  91304,34.22558177,-118.6161479,0.0001684471923349,0.0
137,137,2004017024,8528 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22533691,-118.61615554,0.0001684471923349,0.0
138,138,2004017025,8518 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22509709,-118.61615814,0.0001677409147989,0.0
139,139,2004017026,8510 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22485804,-118.61615669,0.000456961565789,0.0002804416992082
140,140,2004017027,8500 CAPISTRANO AVE  LOS ANGELES CA  91304,34.22461055,-118.61615437,0.0001684471923349,0.0
141,141,2004017028,22427 NAPA ST  LOS ANGELES CA  91304,34.224647,-118.61579391,0.0001677409147989,0.0
142,142,2004017029,22415 NAPA ST  LOS ANGELES CA  91304,34.22464725,-118.6154472,0.000150437115167,0.0
143,143,2004018001,8451 RUDNICK AVE  LOS ANGELES CA  91304,34.22479674,-118.61345216,0.0002394280847024,6.28698015857318e-05
144,144,2004018002,8441 RUDNICK AVE  LOS ANGELES CA  91304,34.22452381,-118.61346696,0.0002394280847024,6.28698015857318e-05
145,145,2004018003,8431 RUDNICK AVE  LOS ANGELES CA  91304,34.22422692,-118.61341687,0.0002394280847024,6.28698015857318e-05
146,146,2004018004,8421 RUDNICK AVE  LOS ANGELES CA  91304,34.2239664,-118.61350959,0.0002394280847024,6.28698015857318e-05
147,147,2004018005,8411 RUDNICK AVE  LOS ANGELES CA  91304,34.22369782,-118.61367998,0.0002394280847024,6.28698015857318e-05
148,148,2004018006,8401 RUDNICK AVE  LOS ANGELES CA  91304,34.22339703,-118.61365721,0.0004202351339172,0.0002437087814278
149,149,2004018007,22321 CHASE ST  LOS ANGELES CA  91304,34.22331813,-118.61392382,0.0003750333716135,0.0001984990364673
150,150,2004018008,22343 CHASE ST  LOS ANGELES CA  91304,34.22320472,-118.61416545,0.0001981108488467,2.1545269082750783e-05
151,151,2004018009,8412 SHOUP AVE  LOS ANGELES CA  91304,34.22329426,-118.61448383,0.0003750333716135,0.0001984990364673
152,152,2004018010,8422 SHOUP AVE  LOS ANGELES CA  91304,34.22356009,-118.6144719,0.0005908011588601,0.0004143049284273
153,153,2004018011,22354 MALDEN ST  LOS ANGELES CA  91304,34.22383939,-118.61449315,0.0002394280847024,6.28698015857318e-05
154,154,2004018012,22340 MALDEN ST  LOS ANGELES CA  91304,34.22366296,-118.61414141,0.0001981108488467,2.1545269082750783e-05
155,155,2004018013,22330 MALDEN ST  LOS ANGELES CA  91304,34.22388754,-118.61394478,0.0002768607941102,0.0001003091216311
156,156,2004018014,22335 MALDEN ST  LOS ANGELES CA  91304,34.22420712,-118.61386022,0.0002768607941102,0.0001003091216311
157,157,2004018016,8446 SHOUP AVE  LOS ANGELES CA  91304,34.22431624,-118.61450843,0.0002394280847024,6.28698015857318e-05
158,158,2004018017,8400 SHOUP AVE  LOS ANGELES CA  91304,34.22300826,-118.61448793,0.0001981108488467,2.1545269082750783e-05
159,159,2004018020,22312 NAPA ST  LOS ANGELES CA  91304,34.22478575,-118.61385898,0.0003983405303014,0.0002218103112125
160,160,2004018021,22315 NAPA ST  LOS ANGELES CA  91304,34.22510142,-118.61386805,0.0003983405303014,0.0002218103112125
161,161,2004018022,22325 NAPA ST  LOS ANGELES CA  91304,34.22522458,-118.61413596,0.0006762607407156,0.0004997796024933
162,162,2004018023,8516 SHOUP AVE  LOS ANGELES CA  91304,34.22506187,-118.61452059,0.0004393046273891,0.000262781642583
163,163,2004018024,8526 SHOUP AVE  LOS ANGELES CA  91304,34.2253702,-118.61450536,0.0003425446049577,0.0001660045322769
164,164,2004018025,22330 MICHALE ST  LOS ANGELES CA  91304,34.22561827,-118.61449554,0.0004202351339172,0.0002437087814278
165,165,2004018026,22322 MICHALE ST  LOS ANGELES CA  91304,34.22556373,-118.61415098,0.0005692596940123,0.0003927596593445
166,166,2004018027,22314 MICHALE ST  LOS ANGELES CA  91304,34.22557176,-118.6138577,0.0005071072708447,0.0003305962600238
167,167,2004018028,8521 RUDNICK AVE  LOS ANGELES CA  91304,34.22560968,-118.61344654,0.0003983405303014,0.0002218103112125
168,168,2004018029,8511 RUDNICK AVE  LOS ANGELES CA  91304,34.22534098,-118.61347741,0.0003983405303014,0.0002218103112125
